vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,car_name_freq
5,122000,12.99,2494,100.6,7,1150000,545
4,36000,21.76,1995,188.0,5,3100000,152
12,100000,17.0,1497,118.0,5,300000,757
2,14500,18.9,1197,81.86,5,565000,580
3,41000,23.84,1199,84.0,5,520000,145
12,63000,19.7,796,46.3,5,110000,778
5,63821,24.0,1186,73.97,5,445000,580
14,90000,13.6,2523,63.0,7,230000,211
3,25000,16.55,2498,105.0,6,850000,62
5,76574,22.07,1199,73.9,5,650000,373
3,5557,17.0,1591,121.3,5,1045000,492
5,100000,25.83,1498,99.0,5,350000,65
5,50000,18.0,1198,86.7,5,500000,362
3,40000,21.63,998,67.0,5,450000,237
4,19300,18.16,1196,86.8,5,567000,271
8,105000,18.88,1995,184.0,5,1465000,152
8,150000,20.36,1197,78.9,5,350000,410
6,74675,25.17,799,53.3,5,284000,306
5,20000,24.3,1248,88.5,5,1000000,295
7,72103,20.14,1498,88.8,5,535000,373
12,61171,20.36,1197,78.9,5,290000,410
5,36503,13.0,1591,121.3,5,1050000,336
6,58500,15.37,1196,73.0,7,349000,125
4,38120,18.6,1197,81.83,5,690000,906
8,25000,10.0,2148,170.0,5,2100000,125
3,11410,21.4,1197,83.1,5,725000,364
5,30000,11.5,1991,245.0,5,3800000,36
8,45000,22.9,1248,74.0,5,500000,781
3,48000,23.1,998,67.04,5,451000,237
5,98921,21.38,1396,88.7,5,850000,336
8,40000,20.5,1598,103.5,5,510000,182
6,65000,15.1,2179,140.0,7,1050000,330
8,61000,18.9,998,67.1,5,375000,717
5,61173,27.62,793,47.0,5,375000,237
3,70000,28.4,1248,74.02,5,600000,890
2,6000,24.3,1248,88.5,5,900000,295
9,90000,19.81,1086,68.05,5,250000,410
10,73000,17.0,1497,118.0,5,450000,757
7,53000,20.14,1498,88.8,5,560000,373
7,35465,25.2,1248,74.0,5,435000,781
6,120000,26.21,1248,88.5,5,530000,346
9,61685,19.81,1086,68.05,5,300000,410
4,80321,24.3,1248,88.5,5,960000,295
4,12290,18.6,1197,81.83,5,735000,906
2,70000,9.0,2179,120.0,5,950000,273
3,44000,22.69,1995,190.0,5,3400000,152
5,33949,18.9,998,67.1,5,385000,717
6,40000,18.9,1197,82.0,5,375000,580
2,120000,24.3,1248,88.5,5,950000,295
4,48518,19.3,1248,73.9,5,725000,890
7,49860,18.6,1197,81.83,5,400000,906
6,106452,22.9,1248,74.0,5,525000,781
3,74000,23.0,1498,98.96,5,795000,374
5,64000,12.63,2179,147.5,5,3290000,51
3,32000,21.19,1396,88.76,5,860000,906
7,59400,20.14,1498,88.8,5,495000,373
13,95000,19.3,1248,73.9,5,310000,890
5,50000,23.1,998,67.04,5,450000,237
3,68729,18.6,1197,81.83,5,650000,906
10,100000,12.4,1998,132.0,8,380000,545
6,51597,24.0,1120,70.0,5,375000,580
6,110000,22.77,1498,98.59,5,600000,374
5,60000,24.3,1248,88.5,5,925000,295
3,25000,28.4,1248,74.0,5,790000,781
6,55000,19.59,1995,187.74,5,2550000,152
4,60000,24.7,796,47.3,5,250000,778
4,8048,18.7,1199,88.7,5,600000,175
9,61000,18.9,998,67.1,5,275000,717
4,55000,25.8,1498,98.6,5,700000,362
5,25000,18.15,1198,82.0,5,400000,66
2,28366,19.5,1199,88.76,5,770000,362
4,84667,16.5,1493,70.0,7,650000,211
5,27735,18.9,1197,81.86,5,500000,580
12,85500,12.8,2494,102.0,8,725000,545
6,37000,18.9,1197,82.0,5,425000,580
4,9000,25.17,799,53.3,5,410000,306
15,110000,19.7,796,46.3,5,148000,778
2,15000,28.4,1248,74.02,5,800000,890
12,110000,13.9,1599,103.2,5,250000,492
5,33213,24.52,1248,88.5,7,875000,343
2,10000,25.17,799,53.3,5,375000,306
15,65000,18.9,998,67.1,5,175000,717
9,9800,20.36,1197,78.9,5,275000,410
4,120000,20.14,1498,88.0,5,600000,373
7,60000,23.95,998,67.05,5,230000,778
7,6500,22.9,1248,74.0,5,600000,781
6,66000,25.2,1248,74.0,5,520000,781
11,40000,18.9,998,67.1,5,214000,717
5,33000,18.9,1197,82.0,5,450000,580
3,14510,18.78,999,75.0,5,560000,373
7,50000,22.32,1582,126.3,5,600000,492
5,10000,17.5,1373,91.1,7,630000,343
2,15000,23.1,998,67.04,5,460000,237
2,15000,21.21,1197,81.8,5,690000,890
7,53190,19.01,1461,108.45,5,560000,218
9,133342,11.5,2982,169.0,7,1450000,187
4,15000,20.51,998,67.0,5,425000,717
7,45135,24.0,1120,70.0,5,360000,580
3,30000,28.4,1248,74.02,5,750000,890
7,72000,19.08,1582,126.32,5,725000,492
4,58500,16.0,2179,140.0,7,1090000,330
4,60000,25.8,1498,98.6,5,600000,362
4,25000,26.0,1498,98.6,5,900000,757
5,50000,18.19,1968,174.5,5,2100000,93
5,9999,27.3,1498,98.6,5,800000,175
4,130200,21.72,1498,108.6,5,650000,182
5,18000,18.7,1199,88.7,5,540000,175
7,32115,23.4,1248,74.0,5,582000,890
5,28582,21.4,1197,83.1,5,550000,364
8,65000,20.0,1399,68.05,5,325000,271
7,56000,18.9,1197,82.0,5,495000,580
5,50000,28.09,1248,88.5,5,745000,346
9,120000,20.54,1598,103.6,5,350000,247
7,89800,20.36,1197,78.9,5,275000,410
6,70000,22.54,1396,88.73,5,545000,906
3,24300,28.09,1248,88.5,5,800000,346
3,40000,20.5,1582,126.2,5,1500000,336
6,88000,28.4,1248,74.02,5,665000,890
12,82149,21.79,998,67.05,5,220000,717
3,5000,21.38,1396,88.7,5,990000,336
13,86379,19.3,1248,73.9,5,290000,890
4,80000,13.68,2393,147.8,8,1780000,545
3,25000,24.3,1248,88.5,5,885000,295
11,45000,18.9,998,67.1,5,290000,717
7,78000,18.0,1198,86.7,5,420000,362
5,52000,19.44,1198,67.0,7,320000,85
5,30000,17.8,1497,117.3,5,950000,757
7,75000,19.3,1248,73.9,5,595000,890
9,66000,22.74,796,47.3,5,220000,778
6,68314,20.14,1498,88.8,5,531000,373
4,40000,22.0,1197,81.8,5,623000,890
3,6000,22.0,999,67.05,5,435000,10
7,40000,23.26,1197,88.5,5,525000,17
13,154000,10.5,2609,120.0,7,350000,273
4,39612,21.79,998,67.05,5,465000,717
7,20000,20.51,998,67.04,5,250000,717
7,110000,25.8,1498,98.6,5,370000,362
11,90000,20.36,1197,78.9,5,275000,410
6,41586,21.79,998,67.05,5,360000,717
5,70000,21.4,1197,83.1,5,450000,364
9,120000,20.77,1248,88.76,7,550000,343
9,190000,20.0,1399,68.0,5,200000,271
5,25000,25.17,799,53.3,5,275000,306
9,75000,19.7,796,46.3,5,245000,778
8,100000,25.8,1498,98.6,5,400000,362
3,15000,21.21,1197,81.8,5,650000,890
10,94000,12.8,2494,102.0,8,700000,545
6,65000,18.6,1197,81.83,5,530000,906
11,170000,20.0,1399,68.0,5,235000,271
5,23500,18.6,1197,81.83,5,590000,906
13,73181,19.81,1086,68.05,5,260000,410
5,29000,20.51,998,67.0,5,450000,717
6,58480,15.96,2523,62.1,7,551000,211
4,30000,23.84,1199,84.0,5,350000,145
6,70000,18.9,1197,82.0,5,400000,580
11,70000,20.36,1197,78.9,5,290000,410
11,60000,17.0,1197,80.0,5,345000,906
5,54945,17.68,1968,174.33,5,3200000,64
11,35000,11.88,1086,62.1,5,265000,139
4,160000,24.3,1248,88.5,5,795000,295
5,86000,13.68,2393,147.8,8,1695000,545
5,27200,24.3,1248,88.5,5,809000,295
2,24000,21.5,1497,108.5,5,800000,85
4,53700,18.25,1968,187.74,5,1760000,99
4,55087,21.01,1197,81.8,5,605000,364
9,160000,12.8,2494,102.0,8,700000,545
12,121725,16.8,1493,110.0,5,330000,492
4,47000,25.6,1498,97.9,5,1000000,757
10,70000,13.6,2523,63.0,7,365000,211
6,90000,19.67,1582,126.2,5,850000,336
8,120000,20.77,1248,88.8,7,460000,343
6,90000,25.2,1248,74.0,5,460000,781
9,81622,23.95,998,67.05,5,240000,778
13,173000,18.9,1061,67.0,5,115000,717
3,15000,20.3,1199,84.0,5,600000,37
9,70000,14.8,1799,130.2,5,500000,59
3,40000,23.0,1498,98.96,5,950000,374
5,81000,17.4,1497,117.3,5,730000,757
13,120000,17.8,1248,75.0,5,300000,781
5,50000,26.59,1248,74.0,5,600000,890
5,90300,11.1,2400,200.0,7,4050000,7
3,35000,22.1,1396,88.7,5,996000,336
7,80594,15.1,2179,140.0,7,725000,330
17,50000,18.9,998,67.1,5,80000,717
2,14000,19.56,1197,81.8,5,910000,364
2,22000,21.21,1197,81.8,5,775000,890
5,53400,17.01,1591,121.3,5,675000,492
5,53000,23.1,998,67.04,5,455000,237
2,30126,20.14,1498,88.8,5,721000,373
6,120000,17.01,1582,126.2,5,850000,336
6,120000,20.4,1197,81.8,5,555000,781
4,35000,26.0,1498,98.6,5,900000,757
11,110000,13.93,2179,138.0,7,350000,100
7,80000,20.51,998,67.04,5,300000,717
6,120000,22.54,1396,88.73,5,600000,906
2,5000,19.5,1199,88.76,5,750000,362
3,1973,24.04,999,67.0,5,485000,306
9,80000,15.1,2179,140.0,7,650000,330
8,70000,20.0,1399,68.1,5,320000,271
6,82000,21.14,1498,103.52,5,530000,182
9,88168,22.32,1582,126.3,5,450000,492
4,57000,23.84,1199,84.0,5,421000,145
7,60000,24.0,1120,70.0,5,480000,580
7,76000,15.1,2179,140.0,7,690000,330
4,49000,22.7,799,53.64,5,220000,75
8,88000,20.45,1461,83.8,5,450000,218
8,120000,14.0,2179,138.1,7,420000,100
17,80000,19.7,796,46.3,5,80000,778
5,52000,18.9,1197,82.0,5,445000,580
7,75273,16.0,2179,140.0,7,851000,330
7,56954,26.0,1498,98.6,5,599000,757
6,120000,18.0,1497,117.3,5,660000,757
1,20000,16.11,1196,72.42,5,480000,125
5,35000,22.74,796,47.3,5,280000,778
2,5400,20.52,1197,81.8,5,625000,717
4,20000,18.6,1197,81.83,5,740000,906
4,43000,21.4,1197,83.1,5,625000,364
11,78000,20.92,998,67.1,5,245000,778
13,86000,17.8,1248,75.0,5,280000,781
4,40000,23.1,998,67.04,5,400000,237
9,69900,16.95,1197,78.9,5,395000,410
4,50000,32.26,998,58.2,4,315000,778
13,20000,19.81,1086,68.05,5,230000,410
10,72565,22.27,1498,108.6,5,370000,247
7,84000,16.55,2498,105.0,6,600000,62
5,50000,22.7,799,53.64,5,235000,75
8,110000,20.54,1598,103.6,5,400000,247
8,53000,15.11,1598,103.6,5,590000,373
6,37528,23.95,998,67.05,5,310000,778
4,62000,24.3,1248,88.5,5,820000,295
6,40000,22.74,796,47.3,5,280000,778
7,65369,18.9,998,67.1,5,390000,717
7,72000,19.01,1461,108.45,5,495000,218
3,40000,20.73,1373,91.1,5,800000,346
8,78000,22.9,1248,74.0,5,427000,781
13,120000,12.8,2494,102.0,7,600000,545
3,22000,19.44,1198,67.0,7,400000,85
5,57000,18.0,1198,86.7,5,550000,362
3,30000,22.0,1197,81.8,5,550000,781
8,158000,22.9,1248,74.0,5,450000,781
5,56000,16.0,2179,140.0,7,1275000,330
6,80000,20.14,1498,88.5,5,499000,373
7,37000,18.6,1197,81.83,5,495000,906
8,50000,19.87,1461,83.8,5,500000,218
5,92000,12.8,2494,102.0,7,1150000,545
11,99590,17.8,1248,75.0,5,300000,781
7,54000,18.0,1198,86.7,5,400000,362
3,74000,27.39,1248,74.0,5,750000,364
8,36000,16.02,1373,93.7,7,665000,343
8,95000,14.7,1984,181.0,5,1600000,5
5,48000,21.9,1396,88.76,5,625000,906
3,14609,18.2,1199,88.7,5,850000,175
13,38000,16.6,1896,122.4,5,540000,59
4,54000,24.7,796,47.3,5,260000,778
4,77000,26.59,1248,74.0,5,750000,890
2,20387,22.05,796,47.3,5,335000,778
11,127000,12.05,2179,120.0,8,400000,273
3,20000,23.01,999,67.0,5,340000,306
3,80000,24.3,1248,88.5,5,830000,295
5,79090,11.3,2987,254.8,7,4500000,36
2,14351,18.27,998,118.35,5,1090000,58
5,30000,24.7,796,47.3,5,228000,778
12,96547,18.9,1061,67.0,5,290000,717
5,34000,21.4,1197,83.1,5,550000,364
8,65000,23.9,1582,126.2,5,595000,492
7,75571,18.9,1197,81.86,5,450000,580
9,52253,21.9,1396,88.76,5,480000,906
4,55000,24.3,1248,88.5,5,970000,295
7,120000,23.4,1248,74.0,5,500000,890
4,70000,25.8,1498,98.6,5,350000,362
5,75000,19.6,1461,108.45,5,730000,218
6,69482,18.6,1197,81.83,5,565000,906
3,16000,24.0,1186,73.97,5,625000,580
4,40000,15.29,1591,121.3,5,970000,336
5,66000,24.3,1248,88.5,5,795000,295
3,18000,20.3,1199,83.81,5,580000,37
7,64341,20.14,1498,88.8,5,530000,373
13,64537,12.9,1799,130.0,5,295000,59
3,24000,24.4,1498,98.63,5,750000,33
2,50000,22.54,1396,88.76,5,820000,906
10,110000,21.9,1396,90.0,5,400000,906
8,69073,20.51,998,67.04,5,330000,717
6,100000,25.83,1498,99.0,5,350000,271
3,30000,13.68,2393,147.8,8,2050000,545
7,120000,20.0,1399,68.05,5,270000,271
4,55000,23.1,998,67.04,5,450000,237
3,21340,21.1,998,100.5,5,600000,364
6,70000,25.83,1498,99.0,5,425000,65
5,33000,19.5,1199,88.76,5,650000,362
8,97000,25.8,1498,98.6,5,365000,362
5,38000,21.4,1197,83.1,5,580000,364
9,43043,20.92,998,67.1,5,230000,778
4,29000,24.3,1248,88.5,5,985000,295
8,135000,19.01,1461,108.45,5,430000,218
5,38900,18.6,1197,81.83,5,580000,906
2,9900,25.5,1498,98.6,5,990000,101
9,57001,16.95,1197,78.9,5,404000,410
8,52000,17.0,1197,80.0,5,465000,906
6,48000,16.1,1298,88.2,5,480000,781
5,11995,22.7,799,53.64,5,330000,75
3,52433,23.4,1248,74.0,5,650000,890
4,20350,17.8,1198,86.7,5,650000,362
12,113675,14.0,1061,64.0,5,180000,717
4,38311,20.51,998,67.04,5,469000,717
5,34355,20.36,1197,78.9,5,455000,410
8,86000,22.9,1248,74.0,5,499000,781
7,68000,19.08,1582,126.32,5,690000,492
5,64211,23.1,998,67.04,5,440000,237
11,94000,14.21,2143,203.0,5,1350000,125
5,38861,24.0,1120,70.0,5,583000,580
2,20000,21.4,1197,83.1,5,580000,364
7,85321,20.77,1248,88.76,7,650000,343
2,10950,18.25,1968,187.74,5,4200000,99
4,40000,23.95,998,67.05,5,306000,778
8,43000,15.6,1196,70.0,5,410000,271
3,25000,23.0,1498,98.96,5,850000,374
5,86000,22.54,1396,88.73,5,675000,906
2,30000,17.19,1197,81.86,5,590000,906
5,5000,17.01,1591,121.3,5,750000,492
3,23000,27.39,1248,74.0,5,760000,364
3,10000,16.0,2179,140.0,7,1400000,330
8,270000,12.99,2494,100.6,8,1050000,545
5,100000,19.64,1461,108.45,5,600000,218
7,100000,18.9,1197,82.0,5,350000,580
11,161728,15.6,1196,70.0,5,140000,271
3,15000,16.55,2498,105.0,6,950000,62
7,85000,12.35,2179,187.74,5,1800000,51
4,82000,18.9,998,67.1,5,410000,717
6,80000,21.19,1396,88.73,5,540000,906
9,30000,16.47,1198,73.9,5,300000,373
11,52000,20.36,1197,78.9,5,280000,410
4,60000,25.5,1498,98.6,5,825000,101
9,82000,22.32,1582,126.32,5,545000,492
9,87000,22.9,1248,74.0,5,450000,781
5,45000,14.21,2143,203.0,5,2650000,125
11,25000,7.5,4806,394.3,4,3800000,3
1,5000,17.0,1199,118.3,5,1000000,85
2,5000,23.84,1199,84.0,5,575000,145
13,73000,16.8,1493,110.0,5,250000,492
9,70000,22.32,1582,126.32,5,475000,492
9,70000,17.05,1995,184.0,5,1350000,54
5,56000,24.3,1248,88.5,5,800000,295
12,42000,17.5,1298,85.8,5,345000,890
3,31393,23.95,998,67.05,5,350000,778
6,74450,21.5,1498,108.5,5,675000,247
5,41987,22.7,799,53.64,5,326000,75
6,76000,19.67,1582,126.2,5,1025000,336
9,81000,22.32,1582,126.32,5,550000,492
7,70000,15.96,2523,62.1,7,660000,211
8,70000,22.07,1199,73.9,5,545000,373
6,60202,20.14,1498,88.8,5,550000,373
12,69000,12.8,2494,102.0,8,850000,545
11,75000,16.1,1197,85.0,5,310000,781
4,40000,23.84,1199,84.0,5,360000,145
2,11000,23.01,999,67.0,5,450000,306
10,120000,13.6,2523,63.0,7,380000,211
6,57493,21.66,1498,103.52,5,595000,182
8,59800,22.74,796,47.3,5,250000,778
10,50038,20.36,1197,78.9,5,300000,410
4,119000,16.0,2179,140.0,7,950000,330
5,51000,17.0,1497,118.0,5,680000,757
2,100000,15.1,2179,152.87,7,1550000,330
5,55000,23.1,998,67.04,5,480000,237
4,150000,20.14,1498,88.0,5,500000,373
6,80000,19.5,1582,126.24,5,1050000,50
6,25000,13.5,2967,240.0,5,6100000,16
10,88000,20.0,1399,68.0,5,265000,271
5,71205,21.4,1197,83.1,5,570000,364
9,75000,28.4,1248,74.0,5,425000,781
4,26759,18.6,1197,81.83,5,698000,906
5,53200,24.3,1248,88.5,5,650000,295
15,55000,19.7,796,46.3,5,95000,778
15,74650,19.7,796,46.3,5,140000,778
5,78000,13.68,2393,147.51,7,1700000,545
6,54232,17.21,1197,103.6,5,750000,373
4,44000,27.39,1248,74.0,5,685000,364
8,74000,22.32,1582,126.32,5,560000,492
14,78948,17.8,1498,119.35,5,327000,757
7,56000,20.14,1498,88.8,5,385000,373
9,57140,19.08,1582,126.32,5,575000,492
6,28951,23.1,998,67.04,5,448000,237
4,33620,21.4,1197,83.1,5,632000,364
10,50000,19.7,796,46.3,5,140000,778
3,13000,17.5,1199,88.7,5,900000,101
3,37650,21.79,998,67.05,5,470000,717
7,70873,12.99,2494,100.6,7,1325000,545
7,70123,19.1,1197,85.8,5,445000,890
7,69000,18.9,1197,81.86,5,474000,580
3,12000,25.83,1498,99.0,5,750000,65
5,100000,17.19,1197,81.86,5,550000,906
5,88185,24.7,1498,98.63,5,500000,362
5,32886,20.36,1197,78.9,5,449000,410
3,15000,23.95,998,67.1,5,350000,778
4,29000,28.4,1248,74.02,5,750000,890
15,145000,12.8,2494,102.0,7,355000,545
6,34000,23.1,998,67.04,5,425000,237
4,75500,20.14,1498,88.0,5,570000,373
9,58000,20.54,1598,103.6,5,520000,247
4,38000,20.51,998,67.04,5,425000,717
3,47000,24.3,1248,88.5,5,990000,295
6,91000,21.49,1498,108.5,5,565000,373
7,64000,25.2,1248,74.0,5,625000,781
4,15000,18.9,1197,81.86,5,550000,580
13,93535,19.81,1086,68.05,5,275000,410
2,13000,20.0,1497,115.0,5,895000,15
4,31000,23.84,1199,84.0,5,525000,145
4,62000,28.4,1248,74.0,5,575000,781
2,48000,15.04,2755,174.5,7,3300000,187
5,100000,19.67,1582,126.2,5,1000000,336
10,130000,13.93,2179,138.03,7,300000,100
2,16700,17.0,1956,138.1,5,1725000,21
4,22000,23.95,998,67.05,5,335000,778
7,68000,13.0,2143,201.1,5,2450000,125
4,23142,19.83,1198,67.0,5,360000,85
5,62510,18.7,1199,88.7,5,520000,175
4,44000,19.12,1373,91.1,5,790000,346
2,20000,13.0,1591,121.3,5,820000,336
9,60000,18.9,998,67.1,5,300000,717
11,86000,23.95,998,67.05,5,220000,778
2,8100,15.81,1451,141.0,5,1855000,19
8,61000,19.3,1248,73.9,5,490000,890
12,60000,16.1,1298,88.2,5,350000,781
7,79000,15.1,2179,140.0,7,790000,330
3,7000,23.84,1199,84.0,5,490000,145
4,35000,23.95,998,67.05,5,370000,778
4,71000,27.39,1248,74.0,5,650000,364
2,13000,25.17,799,53.3,5,370000,306
3,35000,19.0,1194,94.68,5,650000,33
4,75000,20.14,1498,88.8,5,590000,373
2,20149,23.84,1199,84.0,5,470000,145
12,86000,13.5,1799,130.0,5,225000,59
4,26000,18.9,1197,81.86,5,555000,580
14,89000,18.9,998,67.1,5,195000,717
3,40000,23.8,1498,78.9,5,765000,362
6,19000,19.81,1086,68.05,5,360000,410
13,15000,17.92,1086,62.1,5,120000,139
2,35000,22.0,1197,81.8,5,648000,890
8,55000,15.26,1598,103.5,5,495000,373
8,93000,12.05,2179,120.0,8,770000,273
3,34000,23.01,999,67.0,5,460000,306
7,71000,21.27,1396,88.76,5,550000,906
5,43000,15.63,1499,110.4,5,750000,374
3,66000,21.38,1396,88.7,5,870000,336
6,40000,26.59,1248,74.0,5,500000,890
9,60000,22.32,1582,126.32,5,525000,492
2,15000,17.0,1591,121.3,5,1030000,492
5,49000,17.8,1198,86.7,5,495000,362
3,90000,15.96,2523,62.1,7,715000,211
4,30000,15.29,1591,121.3,5,780000,336
5,129615,16.0,2179,140.0,7,1300000,330
2,21750,22.0,1197,81.8,5,580000,781
3,20000,16.0,1368,160.0,5,1472000,39
7,55000,17.92,1086,62.1,5,350000,139
5,71000,21.76,1995,188.0,5,2650000,152
4,10000,20.51,998,67.04,5,420000,717
17,85000,19.7,796,46.3,5,135000,778
4,50000,24.7,796,47.3,5,280000,778
2,20000,25.47,1248,88.5,7,1064000,343
6,68000,22.74,796,47.3,5,270000,778
4,36000,19.33,1999,177.0,5,4000000,52
7,79000,25.47,1248,88.5,7,650000,343
4,51000,26.59,1248,74.0,5,700000,890
5,60000,20.63,1198,67.0,5,320000,85
5,15000,22.0,1197,81.8,5,657000,890
11,27000,19.7,796,46.3,5,220000,778
5,72000,18.2,1199,88.7,5,525000,175
4,75000,17.01,1582,126.2,5,1175000,336
3,29000,18.6,1197,81.83,5,650000,906
9,60000,21.9,1396,88.76,5,360000,906
9,100000,22.9,1248,74.0,5,300000,781
4,94000,13.68,2393,147.51,7,1550000,545
3,50000,17.6,2179,153.86,7,1300000,41
5,20000,20.62,1198,67.0,7,350000,85
4,40000,10.26,2694,163.7,7,2600000,187
4,40000,27.39,1248,74.0,5,750000,364
1,35000,25.32,1198,77.0,6,786000,27
2,27000,11.36,2755,171.5,8,1950000,545
1,3000,21.4,1197,83.1,5,800000,364
13,84500,17.5,1197,85.8,5,200000,890
4,43200,14.24,2755,174.5,7,2450000,187
4,32000,28.4,1248,74.02,5,785000,890
11,93000,17.0,1497,118.0,5,276000,757
7,52500,18.88,1995,184.0,5,1875000,152
8,70222,22.7,1498,89.84,5,485000,374
8,105000,21.9,1396,88.76,5,450000,906
12,110000,24.7,796,47.3,5,150000,778
6,33066,19.0,1199,88.7,5,625000,175
2,5000,20.3,1086,68.0,5,530000,139
6,20000,18.9,1197,82.0,5,450000,580
7,74000,23.4,1248,74.0,5,460000,890
6,29678,22.74,796,47.3,5,299000,778
5,120000,25.8,1498,98.6,5,470000,362
6,35000,22.74,796,47.3,5,270000,778
4,50000,28.4,1248,74.0,5,650000,781
3,5381,23.84,1199,84.0,5,499000,145
2,10000,21.7,998,67.0,5,425000,13
10,310000,12.8,2494,102.0,8,510000,545
5,72000,21.7,1498,98.96,5,690000,374
2,40000,23.7,1493,98.6,5,1080000,58
3,33026,24.7,796,47.3,5,328000,778
4,65000,21.7,1498,98.96,5,650000,374
4,20000,20.89,1197,81.8,5,700000,73
10,72000,20.54,1598,103.6,5,370000,247
6,55000,18.9,1197,82.0,5,445000,580
3,14000,23.01,999,67.0,5,370000,306
3,25000,18.0,1497,117.6,5,1300000,757
5,57500,25.83,1498,99.0,5,536000,65
3,50000,28.4,1248,74.0,5,750000,781
6,85000,20.5,1598,103.5,5,575000,182
5,31488,24.7,796,47.3,5,300000,778
2,15000,23.87,1197,88.5,5,747000,8
4,165000,13.68,2393,147.8,7,1225000,545
4,34000,21.7,999,67.05,5,249000,10
7,102000,19.3,1248,73.9,5,550000,890
7,68590,23.4,1248,74.0,5,475000,890
1,72800,25.2,1493,98.63,5,500000,906
6,50000,22.74,796,47.3,5,220000,778
5,31000,22.74,796,47.3,5,280000,778
3,19000,18.0,1497,117.6,5,1150000,757
8,61827,22.32,1582,126.32,5,711000,492
13,70000,17.3,1061,57.5,5,117000,717
5,73251,22.54,1396,88.73,5,595000,906
7,105000,25.8,1498,98.6,5,420000,362
4,22000,20.89,1197,81.8,5,570000,73
14,146000,17.7,1497,78.0,5,125000,757
5,42000,20.85,1197,83.14,5,560000,890
3,65000,13.68,2393,147.51,7,1950000,545
5,25000,22.0,1197,81.8,5,525000,781
6,51000,22.54,1396,88.73,5,590000,906
5,13001,18.7,1199,88.7,5,650000,175
6,90000,20.51,998,67.04,5,300000,717
8,60000,20.5,1598,103.5,5,350000,182
1,15000,20.35,1197,81.86,5,670000,906
7,81000,22.54,1396,88.73,5,475000,906
12,76000,14.0,1061,64.0,5,195000,717
9,120000,15.96,2523,62.1,7,365000,211
8,98500,20.0,1399,68.05,5,250000,271
2,10000,20.3,1086,68.0,5,575000,139
4,130000,28.09,1248,88.5,5,695000,346
14,155000,10.1,2354,152.0,5,475000,28
7,35000,14.21,2143,203.0,5,2395000,125
9,78762,15.04,1598,103.6,5,428000,247
4,25000,23.01,999,67.0,5,250000,306
6,52000,23.0,1498,98.96,5,650000,374
4,25000,17.6,2179,153.86,7,1500000,41
5,93877,17.8,1497,117.3,5,800000,757
9,149000,12.55,2982,168.5,7,1800000,187
7,70000,12.05,2179,120.0,9,595000,273
4,28628,27.28,1047,69.0,5,590000,145
6,120000,16.0,2179,140.0,7,850000,330
2,5000,19.5,1199,88.76,5,720000,362
7,51000,14.84,2143,167.62,5,1675000,118
3,15000,21.4,1197,83.1,5,710000,364
6,36000,18.6,1197,85.8,5,550000,781
5,50000,20.51,998,67.04,5,425000,717
6,40000,20.14,1498,88.8,5,450000,373
3,10000,20.51,998,67.04,5,391000,717
4,22017,23.01,999,67.0,5,380000,306
3,39000,28.4,1248,74.0,5,765000,781
7,148533,12.99,2494,100.0,7,975000,545
5,24779,23.95,998,67.05,5,360000,778
11,70000,19.7,796,46.3,5,150000,778
2,12800,16.55,2498,105.0,6,999000,62
13,120000,17.3,1061,57.5,5,140000,717
8,60000,22.7,1498,89.84,5,585000,374
10,95000,15.64,1798,167.62,5,1000000,99
3,31900,22.27,1498,108.6,5,1025000,247
2,32000,20.52,1197,81.8,5,525000,717
5,92370,19.01,1461,108.45,5,650000,218
5,90503,23.4,1248,74.0,5,725000,890
6,48728,24.0,1120,70.0,5,480000,580
6,63165,18.9,1197,82.0,5,450000,580
6,45000,18.9,1197,82.0,5,400000,580
10,46001,14.21,2143,203.0,5,1650000,125
4,47000,24.3,1248,88.5,5,950000,295
10,70000,11.5,2987,210.0,5,1800000,125
5,72300,28.4,1248,74.02,5,665000,890
3,25000,20.14,1498,88.0,5,850000,373
8,30000,16.02,1373,93.7,7,400000,343
10,62000,18.9,998,67.1,5,295000,717
8,180000,20.54,1598,103.6,5,350000,247
8,43000,17.8,1497,117.3,5,470000,757
4,59656,24.0,1186,73.97,5,532000,580
9,104446,12.55,2982,168.5,7,1340000,187
6,74000,21.5,1498,108.5,5,690000,247
3,50000,24.3,1248,88.5,5,895000,295
1,20000,21.01,1197,81.8,5,700000,364
8,144653,22.07,1199,73.9,5,250000,373
5,28000,17.01,1591,121.3,5,740000,492
7,65000,17.11,1968,174.33,5,1850000,99
4,70000,21.21,1197,81.8,5,600000,890
10,80000,20.0,1399,68.0,5,145000,271
6,113000,18.48,1995,177.0,5,2500000,118
8,80000,19.87,1461,83.8,5,390000,218
3,53000,22.54,1396,88.76,5,690000,906
10,73000,20.0,1399,68.05,5,335000,271
4,5238,18.9,1197,81.86,5,595000,580
4,71000,25.8,1498,98.6,5,575000,362
8,24000,22.74,796,47.3,5,270000,778
12,90000,16.8,1497,116.4,5,265000,757
4,79000,19.67,1582,126.2,5,1100000,336
3,35000,28.4,1248,74.02,5,785000,890
7,63699,21.21,1197,81.8,5,355000,781
10,30000,17.0,1497,118.0,5,400000,757
6,40000,22.0,1197,81.8,5,470000,781
4,30000,17.8,1497,117.3,5,925000,757
5,60000,28.09,1248,88.5,5,710000,346
